	language_label	profession	wikipedia_link	image_link
333	fa	Richter	http://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%DB%8C	http://upload.wikimedia.org/wikipedia/commons/9/97/Zibik.jpg
334	fa	Richter	http://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%DB%8C	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
335	fi	Richter	http://fi.wikipedia.org/wiki/Tuomari	-
336	fr	Richter	http://fr.wikipedia.org/wiki/Juge	http://upload.wikimedia.org/wikipedia/commons/f/f4/P_parthenon.svg
337	fr	Richter	http://fr.wikipedia.org/wiki/Juge	http://upload.wikimedia.org/wikipedia/commons/0/02/Daumiertroisjuges.jpg
338	fr	Richter	http://fr.wikipedia.org/wiki/Juge	http://upload.wikimedia.org/wikipedia/commons/3/3e/Disambig_colour.svg
339	fy	Richter	http://fy.wikipedia.org/wiki/Rjochter	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
340	fy	Richter	http://fy.wikipedia.org/wiki/Rjochter	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
341	gd	Richter	http://gd.wikipedia.org/wiki/Breitheamh	http://upload.wikimedia.org/wikipedia/commons/3/36/Lyman_Poore_Duff.jpg
342	gl	Richter	http://gl.wikipedia.org/wiki/Xu%C3%ADz	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
343	gl	Richter	http://gl.wikipedia.org/wiki/Xu%C3%ADz	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
344	got	Richter	http://got.wikipedia.org/wiki/%F0%90%8D%83%F0%90%8D%84%F0%90%8C%B0%F0%90%8C%BF%F0%90%8C%B0_(%F0%90%8C%BC%F0%90%8C%B0%F0%90%8C%BD%F0%90%8C%BD%F0%90%8C%B0)	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
345	he	Richter	http://he.wikipedia.org/wiki/%D7%A9%D7%95%D7%A4%D7%98	http://upload.wikimedia.org/wikipedia/commons/2/24/Wiktionary-logo-he.png
346	he	Richter	http://he.wikipedia.org/wiki/%D7%A9%D7%95%D7%A4%D7%98	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
347	he	Richter	http://he.wikipedia.org/wiki/%D7%A9%D7%95%D7%A4%D7%98	http://upload.wikimedia.org/wikipedia/commons/d/d7/Israeli_supreme_court_judges.jpg
348	he	Richter	http://he.wikipedia.org/wiki/%D7%A9%D7%95%D7%A4%D7%98	http://upload.wikimedia.org/wikipedia/commons/b/bc/Disambig_RTL.svg
349	hr	Richter	http://hr.wikipedia.org/wiki/Sudac	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
350	hr	Richter	http://hr.wikipedia.org/wiki/Sudac	http://upload.wikimedia.org/wikipedia/commons/4/41/Scale_of_justice.png
351	hr	Richter	http://hr.wikipedia.org/wiki/Sudac	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
352	ht	Richter	http://ht.wikipedia.org/wiki/Jij	http://upload.wikimedia.org/wikipedia/commons/b/b4/Wiktionary-logo-en.png
353	hu	Richter	http://hu.wikipedia.org/wiki/B%C3%ADr%C3%B3_(igazs%C3%A1gszolg%C3%A1ltat%C3%A1s)	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
354	hu	Richter	http://hu.wikipedia.org/wiki/B%C3%ADr%C3%B3_(igazs%C3%A1gszolg%C3%A1ltat%C3%A1s)	http://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg
355	hu	Richter	http://hu.wikipedia.org/wiki/B%C3%ADr%C3%B3_(igazs%C3%A1gszolg%C3%A1ltat%C3%A1s)	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
356	id	Richter	http://id.wikipedia.org/wiki/Hakim	http://upload.wikimedia.org/wikipedia/commons/0/0e/Scale_of_justice_2.svg
357	is	Richter	http://is.wikipedia.org/wiki/D%C3%B3mari	http://upload.wikimedia.org/wikipedia/commons/4/4d/Justice_and_law.svg
358	is	Richter	http://is.wikipedia.org/wiki/D%C3%B3mari	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
359	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/f/f9/Wiktionary_small.svg
360	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/b/bc/Nota_disambigua.svg
361	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
362	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/a/a0/Roma_2011_08_07_Palazzo_di_Giustizia.jpg
363	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/e/ed/Open_book_01.png
364	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
365	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/f/f1/Exquisite-kfind.png
366	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/b/b2/CourtGavel.JPG
367	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
368	it	Richter	http://it.wikipedia.org/wiki/Giudice	http://upload.wikimedia.org/wikipedia/commons/1/1f/Tools.svg
369	ja	Richter	http://ja.wikipedia.org/wiki/%E8%A3%81%E5%88%A4%E5%AE%98	http://upload.wikimedia.org/wikipedia/commons/4/4d/Justice_and_law.svg
370	ja	Richter	http://ja.wikipedia.org/wiki/%E8%A3%81%E5%88%A4%E5%AE%98	http://upload.wikimedia.org/wikipedia/commons/c/c1/Go-shichi_no_kiri_crest.svg
371	ja	Richter	http://ja.wikipedia.org/wiki/%E8%A3%81%E5%88%A4%E5%AE%98	http://upload.wikimedia.org/wikipedia/commons/0/0e/Scale_of_justice_2.svg
372	ja	Richter	http://ja.wikipedia.org/wiki/%E8%A3%81%E5%88%A4%E5%AE%98	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
373	ja	Richter	http://ja.wikipedia.org/wiki/%E8%A3%81%E5%88%A4%E5%AE%98	http://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg
374	ja	Richter	http://ja.wikipedia.org/wiki/%E8%A3%81%E5%88%A4%E5%AE%98	http://upload.wikimedia.org/wikipedia/commons/c/c2/Don_Diego_del_Corral_y_Arellano%2C_por_Diego_Vel%C3%A1zquez.jpg
375	kbd	Richter	http://kbd.wikipedia.org/wiki/%D0%A5%D0%B5%D1%8F%D1%89%D3%80%D1%8D	http://upload.wikimedia.org/wikipedia/commons/e/e8/Crystal_Clear_app_kedit.svg
376	ko	Richter	http://ko.wikipedia.org/wiki/%ED%8C%90%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/0/0e/Scale_of_justice_2.svg
377	ko	Richter	http://ko.wikipedia.org/wiki/%ED%8C%90%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg
378	ko	Richter	http://ko.wikipedia.org/wiki/%ED%8C%90%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
379	ko	Richter	http://ko.wikipedia.org/wiki/%ED%8C%90%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
380	la	Richter	http://la.wikipedia.org/wiki/Iudex	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
381	la	Richter	http://la.wikipedia.org/wiki/Iudex	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
382	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/b/b8/Erkki_Kourula.jpg
383	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
384	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
385	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
386	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/c/c5/Bundesarchiv_B_145_Bild-F083310-0001%2C_Karlsruhe%2C_Bundesverfassungsgericht.jpg
387	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
388	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/c/c9/Bundesarchiv_B_145_Bild-F083316-0001%2C_Bundesverfassungsgericht%2C_Richterin_Helga_Seibert.jpg
389	lt	Richter	http://lt.wikipedia.org/wiki/Teis%C4%97jas	http://upload.wikimedia.org/wikipedia/commons/d/d6/Wikiquote-logo-en.svg
390	lv	Richter	http://lv.wikipedia.org/wiki/Tiesnesis	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
391	lv	Richter	http://lv.wikipedia.org/wiki/Tiesnesis	http://upload.wikimedia.org/wikipedia/commons/5/51/Scale_of_Justice.svg
392	ms	Richter	http://ms.wikipedia.org/wiki/Hakim	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
393	ms	Richter	http://ms.wikipedia.org/wiki/Hakim	http://upload.wikimedia.org/wikipedia/commons/3/36/Lyman_Poore_Duff.jpg
394	my	Richter	http://my.wikipedia.org/wiki/%E1%80%90%E1%80%9B%E1%80%AC%E1%80%B8%E1%80%9E%E1%80%B0%E1%80%80%E1%80%BC%E1%80%AE%E1%80%B8	http://upload.wikimedia.org/wikipedia/commons/3/36/Lyman_Poore_Duff.jpg
395	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/f/fa/D%C3%A9sir%C3%A9_Girouard.jpg
396	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/2/22/Vista-kmixdocked.png
397	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/e/ee/1rightarrow_blue.svg
398	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/e/ee/1rightarrow_blue.svg
399	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
400	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/8/82/681-ballot-beaupre.jpg
401	nl	Richter	http://nl.wikipedia.org/wiki/Rechter	http://upload.wikimedia.org/wikipedia/commons/e/e8/Voorzitter_de_la_Kethulle_de_Ryhove.JPG
402	nn	Richter	http://nn.wikipedia.org/wiki/Dommar_i_retten	-
403	no	Richter	http://no.wikipedia.org/wiki/Dommer	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
404	no	Richter	http://no.wikipedia.org/wiki/Dommer	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
405	oc	Richter	http://oc.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
406	oc	Richter	http://oc.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
407	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/0/09/Scale_of_justice_gold.png
408	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
409	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/6/67/WiktionaryPl_nodesc.svg
410	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
411	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
412	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/e/e9/Geographylogo.svg
413	pl	Richter	http://pl.wikipedia.org/wiki/S%C4%99dzia	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
414	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
415	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/7/75/Icon_Hinweis_Rechtsthemen.svg
416	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/7/73/Tools_blue.svg
417	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/6/61/Searchtool.svg
418	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
419	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Brazil.svg
420	pt	Richter	http://pt.wikipedia.org/wiki/Juiz	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
421	qu	Richter	http://qu.wikipedia.org/wiki/Taripakuq	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
422	qu	Richter	http://qu.wikipedia.org/wiki/Taripakuq	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
423	ro	Richter	http://ro.wikipedia.org/wiki/Judec%C4%83tor	http://upload.wikimedia.org/wikipedia/commons/f/ff/Wikidata-logo.svg
424	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/5/57/Scale_of_justice.svg
425	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/f/fc/Istanbul_-_Museo_archeol._-_Giudice_romano%2C_ca._425-450_d.C._-_da_Afrodisia_-_Foto_G._Dall%27Orto_28-5-2006_04.jpg
426	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/6/61/Searchtool.svg
427	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/0/0e/Scale_of_justice_2.svg
428	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
429	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
430	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/6/6f/Eo-scale2.png
431	ru	Richter	http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D1%8C%D1%8F	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
432	sco	Richter	http://sco.wikipedia.org/wiki/Judge	-
433	sh	Richter	http://sh.wikipedia.org/wiki/Sudija	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
434	sh	Richter	http://sh.wikipedia.org/wiki/Sudija	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
435	sh	Richter	http://sh.wikipedia.org/wiki/Sudija	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
436	simple	Richter	http://simple.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/f/f8/Wiktionary-logo-en.svg
437	simple	Richter	http://simple.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
438	simple	Richter	http://simple.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/7/79/Wessel_smedbager04.jpg
439	simple	Richter	http://simple.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/5/50/Portrait_of_Judge_George_Jeffreys%2C_First_Baron_of_Wem.jpg
440	sk	Richter	http://sk.wikipedia.org/wiki/Sudca	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
441	sk	Richter	http://sk.wikipedia.org/wiki/Sudca	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
442	sk	Richter	http://sk.wikipedia.org/wiki/Sudca	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
443	sl	Richter	http://sl.wikipedia.org/wiki/Sodnik	http://upload.wikimedia.org/wikipedia/commons/7/7c/YellowHardHat.jpg
444	sl	Richter	http://sl.wikipedia.org/wiki/Sodnik	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
445	sl	Richter	http://sl.wikipedia.org/wiki/Sodnik	http://upload.wikimedia.org/wikipedia/commons/a/a7/Wiktionary-logo-sl.svg
446	sl	Richter	http://sl.wikipedia.org/wiki/Sodnik	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
447	sr	Richter	http://sr.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B8%D1%98%D0%B0	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
448	sr	Richter	http://sr.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B8%D1%98%D0%B0	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
449	sv	Richter	http://sv.wikipedia.org/wiki/Domare	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
450	sv	Richter	http://sv.wikipedia.org/wiki/Domare	http://upload.wikimedia.org/wikipedia/commons/a/ae/US_Department_of_Justice_Scales_Of_Justice.svg
451	sv	Richter	http://sv.wikipedia.org/wiki/Domare	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
452	te	Richter	http://te.wikipedia.org/wiki/%E0%B0%A8%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B0%AE%E0%B1%82%E0%B0%B0%E0%B1%8D%E0%B0%A4%E0%B0%BF	-
453	th	Richter	http://th.wikipedia.org/wiki/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9D%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%B8%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3_(%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2)	http://upload.wikimedia.org/wikipedia/commons/5/57/Scale_of_justice.svg
454	th	Richter	http://th.wikipedia.org/wiki/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9D%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%B8%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3_(%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2)	http://upload.wikimedia.org/wikipedia/th/8/82/KinginJudge.jpg
