_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,no_of_persons,no_of_persons:confidence,person_plural,person_plural:confidence,person_singular_dom,person_singular_dom:confidence,person_singular_nondom,person_singular_nondom:confidence,image_url,no_of_persons_gold,no_of_persons_gold_reason,person_plural_gold,person_plural_gold_reason,person_singular_dom_gold,person_singular_dom_gold_reason,person_singular_nondom_gold,person_singular_nondom_gold_reason
882949379,false,finalized,3,2/18/2016 20:26:07,one_person,1.0,,,,,male,0.6579,http://upload.wikimedia.org/wikipedia/commons/3/3b/Hugo_M%C3%BChlig_J%C3%A4ger_mit_Hund_im_Grafenberger_Wald.jpg,,,,,,,,
882949380,false,finalized,3,2/18/2016 20:26:07,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/d/d3/En_f%C3%A6r%C3%B8sk_j%C3%A6ger.jpg,,,,,,,,
882949381,false,finalized,3,2/18/2016 20:27:00,one_person,0.6667,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/0/05/Joachim_von_Sandrart_-_November.jpg,,,,,,,,
882949382,false,finalized,3,2/18/2016 20:27:18,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/5c/Hunter_in_Italy_Stavoli_2008_1004.JPG,,,,,,,,
882949383,false,finalized,3,2/18/2016 20:26:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/81/Battenberg_J%C3%A4gerkreuz_2.JPG,,,,,,,,
882949384,false,finalized,3,2/18/2016 20:26:46,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/ef/Fotothek_df_n-17_0000047_Elektronikfacharbeiter.jpg,,,,,,,,
882949385,false,finalized,3,2/18/2016 20:27:36,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_female_persons,1.0,,,,,http://upload.wikimedia.org/wikipedia/de/1/1c/Fotografen-am-roten-teppich.jpg,,,,,,,,
882949386,false,finalized,3,2/18/2016 20:26:46,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a1/2009-06-23-flemming-by-RalfR-04.jpg,,,,,,,,
882949387,false,finalized,3,2/18/2016 20:26:23,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6562,,,,,http://upload.wikimedia.org/wikipedia/commons/1/1d/Schleifer-1568.png,,,,,,,,
882949388,false,finalized,3,2/18/2016 20:26:23,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/d/d3/Werkstatt_und_Schleiferei_im_Gew%C3%B6lbekeller_der_Fa._Gottlob_Brucklacher.JPG,,,,,,,,
882949389,false,finalized,3,2/18/2016 20:26:23,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/5/59/Werkzeug_as.jpg,,,,,,,,
882949390,false,finalized,3,2/18/2016 20:28:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2a/LegoSpritzguss.JPG,,,,,,,,
882949391,false,finalized,3,2/18/2016 20:27:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/2/28/Werkzeug_ds.jpg,,,,,,,,
882949392,false,finalized,3,2/18/2016 20:27:49,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/04/ProgressiveDieToyota-strip-scrap.jpg,,,,,,,,
882949393,false,finalized,3,2/18/2016 20:27:18,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/df/AltenpflegemitarbeiterDeutschland.png,,,,,,,,
882949394,false,finalized,3,2/18/2016 20:26:07,several_persons_but_one_persons_depiction_is_dominant,0.6842,,0,female,0.6842,,,http://upload.wikimedia.org/wikipedia/commons/0/01/Bundesarchiv_Bild_183-1985-1206-002%2C_Berlin%2C_Krankenhaus_Friedrichshain%2C_Stationsschwester.jpg,,,,,,,,
882949395,false,finalized,3,2/18/2016 20:27:18,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/6/64/%28Evan_Jenkins_and_David_Jones%2C_two_folk_poets_from_Ffair_Rhos%2C_discussing_their_poems_in_a_cobbler%27s_workshop%29_%286346726249%29.jpg,,,,,,,,
882949396,false,finalized,3,2/18/2016 20:26:36,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/9/97/KC-10Cockpit.jpg,,,,,,,,
882949397,false,finalized,3,2/18/2016 20:27:49,no_person,0.6585,,0,,,,,http://upload.wikimedia.org/wikipedia/commons/8/82/ZFA_Azubis_2000-2011.jpg,,,,,,,,
882949398,false,finalized,3,2/18/2016 20:26:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/46/Green_City.jpg,,,,,,,,
882949399,false,finalized,3,2/18/2016 20:26:07,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/98/Park_Glienicke.jpg,,,,,,,,
882949400,false,finalized,3,2/18/2016 20:27:18,one_person,0.6667,,,,0,female,0.6667,http://upload.wikimedia.org/wikipedia/commons/1/18/Erloeserkathedrale_Fuehrung.jpg,,,,,,,,
882949401,false,finalized,3,2/18/2016 20:27:46,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/ad/Portier_mit_Zylinder.JPG,,,,,,,,
882949402,false,finalized,3,2/18/2016 20:26:07,several_persons_no_single_persons_depiction_is_dominant,0.6579,mixed_but_predominantly_male_persons,0.6579,,0,,,http://upload.wikimedia.org/wikipedia/commons/e/e1/LondonSmog.jpg,,,,,,,,
882949403,false,finalized,3,2/18/2016 20:27:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/75/Schriftstellerinnen-Bund_1896.jpg,,,,,,,,
882949404,false,finalized,3,2/18/2016 20:27:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fa/Wiener_Gewerbewappen_Leichenbestatter.jpg,,,,,,,,
882949405,false,finalized,3,2/18/2016 20:26:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a1/Theater_Bielefeld_Maske.jpg,,,,,,,,
882949406,false,finalized,3,2/18/2016 20:28:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7e/Maskenbildnertisch.JPG,,,,,,,,
882949407,false,finalized,3,2/18/2016 20:28:03,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.6596,,,,,http://upload.wikimedia.org/wikipedia/commons/1/1e/Dubi_Preger.jpg,,,,,,,,
882949408,false,finalized,3,2/18/2016 20:27:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9d/Chocolate_melanger.jpg,,,,,,,,
882949409,false,finalized,3,2/18/2016 20:27:49,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f3/Solingen_De-Leuw-Stra%C3%9Fe_2015_020.jpg,,,,,,,,
882949410,false,finalized,3,2/18/2016 20:26:23,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/3/31/Glassblowing_shop.jpg,,,,,,,,
882949411,false,finalized,3,2/18/2016 20:27:00,several_persons_but_one_persons_depiction_is_dominant,0.6667,,,male,0.6667,,0,http://upload.wikimedia.org/wikipedia/commons/d/db/Glasblaeser.jpg,,,,,,,,
882949412,false,finalized,3,2/18/2016 20:28:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/11/Skl%C3%A1rna_Nena%C4%8Dovice%2C_02.jpg,,,,,,,,
882949413,false,finalized,3,2/18/2016 20:26:46,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f5/Joska_Bodenmais_Glasparadies_Kunstglasbl%C3%A4ser_Apparateglasbl%C3%A4ser.jpg,,,,,,,,
882949414,false,finalized,3,2/18/2016 20:26:46,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f8/Blowing.jpg,,,,,,,,
882949415,false,finalized,3,2/18/2016 20:27:49,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/5/56/3_Schmiede_am_Feuer.jpg,,,,,,,,
882949416,false,finalized,3,2/18/2016 20:27:49,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cd/Kunstschmiede_Kunstgu%C3%9F_Villa-Haas.jpg,,,,,,,,
882949417,false,finalized,3,2/18/2016 20:27:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a9/Drache_geschmiedet_1.JPG,,,,,,,,
882949418,false,finalized,3,2/18/2016 20:28:03,several_persons_but_one_persons_depiction_is_dominant,0.6809,,0,female,0.6809,,,http://upload.wikimedia.org/wikipedia/commons/e/e6/Bundesarchiv_Bild_102-00357%2C_Berlin%2C_Kr%C3%A4ftigste_Frau_der_Welt.jpg,,,,,,,,
882949419,false,finalized,3,2/18/2016 20:27:18,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/4/41/Fair_employee_at_balloon_game.jpg,,,,,,,,
882949420,false,finalized,3,2/18/2016 20:27:49,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/c/cd/Contorsionist.jpg,,,,,,,,
882949421,false,finalized,3,2/18/2016 20:27:49,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f5/Mendel_II_047_r.jpg,,,,,,,,
882949422,false,finalized,3,2/18/2016 20:28:22,one_person,0.6667,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/e/e1/Fotothek_df_tg_0002165_St%C3%A4ndebuch_%5E_Handwerk_%5E_Drechsler.jpg,,,,,,,,
882949423,false,finalized,3,2/18/2016 20:27:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4e/Elfenbeinschnitzerei_%C3%9Cberseemuseum_Bremen_2009_001a.JPG,,,,,,,,
882949424,false,finalized,3,2/18/2016 20:28:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/3/31/Holzschnitzer-CTH.JPG,,,,,,,,
882949425,false,finalized,3,2/18/2016 20:27:49,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,0.6829,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c0/Fotothek_df_tg_0008525_St%C3%A4ndebuch_%5E_Handwerk_%5E_Beruf_%5E_Kunst_%5E_Kunsthandwerk_%5E_Gips_%5E_Alabaster_%5E_Drech.jpg,,,,,,,,
882949426,false,finalized,3,2/18/2016 20:26:07,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f4/Drechsler_in_Osttimor.jpg,,,,,,,,
882949427,false,finalized,3,2/18/2016 20:27:18,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/b/b9/Landauer_I_123_r.jpg,,,,,,,,
882949428,false,finalized,3,2/18/2016 20:27:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/03/Ivory_objects_from_German_workshops%2C_17._century.jpg,,,,,,,,
882949429,false,finalized,3,2/18/2016 20:26:36,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f1/Medientechnologe_Druckverarbeitung_MTDV-08-068.jpg,,,,,,,,
882949430,false,finalized,3,2/18/2016 20:27:18,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c2/Medientechnologie_Druckverarbeitung_MTDV-11-183.jpg,,,,,,,,
882949431,false,finalized,3,2/18/2016 20:28:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/52/Medientechnologe_Druckverarbeitung_%C3%9Cbersicht_Pr%C3%BCfungsstruktur.JPG,,,,,,,,
882949432,false,finalized,3,2/18/2016 20:26:36,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_equal_amount_of_male_and_female_persons,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/f/f5/Waitress_taking_an_order.jpg,,,,,,,,
882949433,false,finalized,3,2/18/2016 20:26:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/5/5b/Sattlermuseum.jpg,,,,,,,,
882949434,false,finalized,3,2/18/2016 20:27:46,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/de/5/50/Sattler_bei_der_Arbeit.JPG,,,,,,,,
882949435,false,finalized,3,2/18/2016 20:27:00,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cf/Sattlerwerkzeug01.jpg,,,,,,,,
882949436,false,finalized,3,2/18/2016 20:28:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/bf/Sattler.jpg,,,,,,,,
882949437,false,finalized,3,2/18/2016 20:26:23,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/87/Bremen_Wappen.png,,,,,,,,
882949438,false,finalized,3,2/18/2016 20:26:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9c/Arbeitsamt_Passau.jpg,,,,,,,,
882949439,false,finalized,3,2/18/2016 20:27:46,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_equal_amount_of_male_and_female_persons,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/3/3a/Bundesarchiv_B_145_Bild-P109965%2C_Berlin%2C_Arbeitsamt_Sonnenallee%2C_Arbeitsvermittlung.jpg,,,,,,,,
882949440,false,finalized,3,2/18/2016 20:26:46,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/0/0c/Bundesarchiv_B_145_Bild-F079069-0006%2C_Bonn%2C_Arbeitsamt.jpg,,,,,,,,
882949441,false,finalized,3,2/18/2016 20:27:00,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7c/Wappen_der_Schriftgiesser.jpg,,,,,,,,
882949442,false,finalized,3,2/18/2016 20:28:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/7/7d/Geigenbauerwerkstatt.jpg,,,,,,,,
882949443,false,finalized,3,2/18/2016 20:28:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/8a/Geige_wei%C3%9F.png,,,,,,,,
882949444,false,finalized,3,2/18/2016 20:26:46,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/5/5a/Varnishing_a_violin.jpg,,,,,,,,
882949445,false,finalized,3,2/18/2016 20:26:07,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9b/Fingerhoevle.jpg,,,,,,,,
882949446,false,finalized,3,2/18/2016 20:27:00,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/00/Cremonascola.jpg,,,,,,,,
882949447,false,finalized,3,2/18/2016 20:26:36,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/7/71/Workshop_luthier.jpg,,,,,,,,
882949448,false,finalized,3,2/18/2016 20:28:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/5f/Animal_Cell_Cross_Section_Model.jpg,,,,,,,,
882949449,false,finalized,3,2/18/2016 20:26:23,several_persons_but_one_persons_depiction_is_dominant,0.6562,,,male,0.6562,,0,http://upload.wikimedia.org/wikipedia/commons/7/71/CardiopulmonaryResuscitationBabyDummy.jpg,,,,,,,,
882949450,false,finalized,3,2/18/2016 20:27:18,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_but_predominantly_female_persons,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/b/b6/Bundesarchiv_Bild_183-26072-0002%2C_LPG_Niedergoseln%2C_Blick_in_die_Kinderkrippe.jpg,,,,,,,,
882949451,false,finalized,3,2/18/2016 20:27:36,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_but_predominantly_female_persons,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/6/6d/COLLECTIE_TROPENMUSEUM_Portret_van_een_baboe_met_kinderen_in_de_deuropening_van_een_huis_voor_Europeanen_op_Aek_na_Oeli_TMnr_60051111.jpg,,,,,,,,
882949452,false,finalized,3,2/18/2016 20:26:36,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e4/Trumpetmaker.jpg,,,,,,,,
882949453,false,finalized,3,2/18/2016 20:27:00,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/f/f6/Bundesarchiv_Bild_183-42212-0001%2C_Frauenprie%C3%9Fnitz%2C_Bauern_im_Kuhstall.jpg,,,,,,,,
882949454,false,finalized,3,2/18/2016 20:26:36,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,female,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/c/cc/Fotothek_df_ps_0002497_Bildnisse_-_Portr%C3%A4ts_%5E_Kinderg%C3%A4rtnerinnen_-_Erzieherinnen.jpg,,,,,,,,
882949455,false,finalized,3,2/18/2016 20:28:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/cd/Mandenmaker_Zuiderzeemuseum.jpg,,,,,,,,
882949456,false,finalized,3,2/18/2016 20:27:36,one_person,0.6667,,,,,male,0.3333,http://upload.wikimedia.org/wikipedia/commons/8/8b/Tejedor_de_mimbre_02.JPG,,,,,,,,
882949457,false,finalized,3,2/18/2016 20:28:22,one_person,0.6667,,,,0,female,0.6667,http://upload.wikimedia.org/wikipedia/commons/d/d4/Fotothek_df_roe-neg_0001729_004_Kernmacherin_bei_der_Arbeit.jpg,,,,,,,,
882949458,false,finalized,3,2/18/2016 20:26:23,one_person,1.0,,,,,male,0.3438,http://upload.wikimedia.org/wikipedia/commons/0/00/Van_Gogh_-_Weber_am_Webstuhl_-_%28Profil_nach_rechts%293.jpeg,,,,,,,,
882949459,false,finalized,3,2/18/2016 20:27:46,one_person,1.0,,,,,male,0.3333,http://upload.wikimedia.org/wikipedia/commons/d/d6/Henni_webt.jpg,,,,,,,,
882949460,false,finalized,3,2/18/2016 20:26:41,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/66/Weberhaus.jpg,,,,,,,,
882949461,false,finalized,3,2/18/2016 20:26:23,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/ab/Haus_Kr%C3%A4nholm%2C_Wappen_Knoop_FHB1883.jpg,,,,,,,,
882949462,false,finalized,3,2/18/2016 20:28:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e9/Steinmetz-brunnen.jpg,,,,,,,,
882949463,false,finalized,3,2/18/2016 20:26:23,several_persons_no_single_persons_depiction_is_dominant,0.6562,only_male,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/a/ae/DBP_1986_1275_Jugend_Maurer.jpg,,,,,,,,
882949464,false,finalized,3,2/18/2016 20:26:36,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/4/43/Maurer_1880.jpg,,,,,,,,
882949465,false,finalized,3,2/18/2016 20:27:00,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/b8/Firmenschild_des_Maurers_Diogenes_Pompeji.jpg,,,,,,,,
882949466,false,finalized,3,2/18/2016 20:28:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/bf/1838-10_Conrad_Mohrbotter_Wanderbuch_Maurergeselle_K%C3%B6nigreich_Hannover%2C_%2802%29.jpg,,,,,,,,
882949467,false,finalized,3,2/18/2016 20:28:22,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/d/db/Bricklayer_J4.jpg,,,,,,,,
882949468,false,finalized,3,2/18/2016 20:27:00,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/ab/Maurerlade_A.JPG,,,,,,,,
882949469,false,finalized,3,2/18/2016 20:26:07,several_persons_but_one_persons_depiction_is_dominant,0.6579,,,female,0.6579,,0,http://upload.wikimedia.org/wikipedia/commons/0/0d/Reporter.jpg,,,,,,,,
882949470,false,finalized,3,2/18/2016 20:27:18,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_equal_amount_of_male_and_female_persons,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/3/37/US_Navy_050427-N-9693B-004_Dental_Hygienist_Liza_Siwa_conducts_a_routine_cleaning.jpg,,,,,,,,
882949471,false,finalized,3,2/18/2016 20:27:49,one_person,1.0,,,,,female,0.6585,http://upload.wikimedia.org/wikipedia/commons/6/68/ScientificReview.jpg,,,,,,,,
882949472,false,finalized,3,2/18/2016 20:27:46,no_person,0.6667,,0,,,,,http://upload.wikimedia.org/wikipedia/commons/8/84/Altena_-_J%C3%A4gerplatz_-_Drahtzieher_03_ies.jpg,,,,,,,,
882949473,false,finalized,3,2/18/2016 20:27:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/6f/Metallzaun_vor_Hecke_und_Mauer.jpg,,,,,,,,
882949474,false,finalized,3,2/18/2016 20:26:07,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/19/Pirna_Schandauer_Stra%C3%9Fe_Werbung_Margonwasser_%2802-2%29.jpg,,,,,,,,
882949475,false,finalized,3,2/18/2016 20:27:46,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/ff/Lautenmacher-1568.png,,,,,,,,
882949476,false,finalized,3,2/18/2016 20:27:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/1/17/Sprayhood.jpg,,,,,,,,
882949477,false,finalized,3,2/18/2016 20:27:00,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/8/89/Sonnensegel.jpg,,,,,,,,
882949478,false,finalized,3,2/18/2016 20:28:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fc/Sailmaker_sewing_machine_station_2.JPG,,,,,,,,
882949480,false,finalized,3,2/18/2016 20:49:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4f/Sailmaker_sewing_machine_station_1.JPG,,,,,,,,
882949481,false,finalized,3,2/18/2016 20:50:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/72/Sailmaking.jpg,,,,,,,,
882949482,false,finalized,3,2/18/2016 20:51:42,several_persons_but_one_persons_depiction_is_dominant,0.6667,,,female,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/a/a4/Fotothek_df_tg_0008492_St%C3%A4ndebuch_%5E_Beruf_%5E_Handwerk_%5E_Segel.jpg,,,,,,,,
882949483,false,finalized,3,2/18/2016 20:48:42,one_person,0.6809,,,,,gender_is_not_recognizable,0.3404,http://upload.wikimedia.org/wikipedia/commons/a/a9/Sailmaker%27s_palm_and_needle.JPG,,,,,,,,
882949484,false,finalized,3,2/18/2016 20:49:12,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/28/Kevlar-Carbon-Sail.JPG,,,,,,,,
882949485,false,finalized,3,2/18/2016 20:47:45,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,male,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/0/00/Goldschlager-1568.png,,,,,,,,
882949486,false,finalized,3,2/18/2016 20:46:40,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/d/dd/Burma04_261.JPG,,,,,,,,
882949487,false,finalized,3,2/18/2016 20:49:12,one_person,0.6512,,,,,male,0.6512,http://upload.wikimedia.org/wikipedia/commons/f/fc/Denkmal_Goldschlaeger_fcm.jpg,,,,,,,,
882949488,false,finalized,3,2/18/2016 20:47:13,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c8/Estrichglaettung_3.jpg,,,,,,,,
882949489,false,finalized,3,2/18/2016 20:46:40,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/de/8/8f/Wiki_Schneckenbohrtechnik_3.jpg,,,,,,,,
882949490,false,finalized,3,2/18/2016 20:47:20,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/ce/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B0%D0%BD%D1%81%D1%8C%D0%B5_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D1%80%D0%B5%D1%86%D0%B0.JPG,,,,,,,,
882949491,false,finalized,3,2/18/2016 20:45:32,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fd/GDR_Army_OR6_Feldwebel.gif,,,,,,,,
882949492,false,finalized,3,2/18/2016 20:48:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a2/GDR_Navy_OR6_Meister.gif,,,,,,,,
882949493,false,finalized,3,2/18/2016 20:50:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/72/FeldwebelEpaulette.jpg,,,,,,,,
882949494,false,finalized,3,2/18/2016 20:50:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c6/FW_cam_slv.gif,,,,,,,,
882949495,false,finalized,3,2/18/2016 20:45:32,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/07/K.u.k._Feldwebel.png,,,,,,,,
882949496,false,finalized,3,2/18/2016 20:51:42,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/1/19/Fotothek_df_n-15_0000158_Facharbeiter_f%C3%BCr_Fertigungsmittel.jpg,,,,,,,,
882949497,false,finalized,3,2/18/2016 20:49:12,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e5/Scross_helmsman.jpg,,,,,,,,
882949498,false,finalized,3,2/18/2016 20:49:12,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d1/Hoher_CO-Gehalt_an_einer_stark_verschmutzten_Gas-Therme.jpg,,,,,,,,
882949499,false,finalized,3,2/18/2016 20:48:42,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c7/Kaminkehrer1.jpg,,,,,,,,
882949500,false,finalized,3,2/18/2016 20:46:40,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/5/51/Kaminfegerausbildung-2008_09_10_038.jpg,,,,,,,,
882949501,false,finalized,3,2/18/2016 20:45:32,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/ab/Chimneysweep.png,,,,,,,,
882949502,false,finalized,3,2/18/2016 20:49:46,one_person,1.0,,,,,gender_is_not_recognizable,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e6/Defektes_Abgasrohr_einer_Gas-Heizung.jpg,,,,,,,,
882949503,false,finalized,3,2/18/2016 20:47:13,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/de/9/91/Kaminfeger_2008.JPG,,,,,,,,
882949504,false,finalized,3,2/18/2016 20:45:32,one_person,1.0,,,,,male,0.6562,http://upload.wikimedia.org/wikipedia/commons/5/55/Ramoneur_savoie.jpg,,,,,,,,
